Assembly_name	Original_file_name	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund
GCA_003331785.1_ASM333178v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003331785.1_ASM333178v1_genomic_prodigal_proteins.faa	NA	236	234	94.02	0.80
GCA_007571085.1_ASM757108v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_007571085.1_ASM757108v1_genomic_prodigal_proteins.faa	NA	232	229	92.43	1.20
GCA_003331795.1_ASM333179v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003331795.1_ASM333179v1_genomic_prodigal_proteins.faa	NA	210	209	83.67	0.40
GCA_007571215.1_ASM757121v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_007571215.1_ASM757121v1_genomic_prodigal_proteins.faa	NA	233	227	92.83	2.39
GCA_008081095.1_ASM808109v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_008081095.1_ASM808109v1_genomic_prodigal_proteins.faa	NA	161	155	64.14	2.39
GCA_011365345.1_ASM1136534v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_011365345.1_ASM1136534v1_genomic_prodigal_proteins.faa	NA	244	243	97.21	0.40
GCA_004213055.1_ASM421305v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_004213055.1_ASM421305v1_genomic_prodigal_proteins.faa	NA	235	233	93.63	0.80
GCA_900474045.1_N19_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_900474045.1_N19_genomic_prodigal_proteins.faa	NA	248	247	98.80	0.40
GCA_900473955.1_GEYO_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_900473955.1_GEYO_genomic_prodigal_proteins.faa	NA	248	245	98.80	1.20
GCA_900473925.1_N5_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_900473925.1_N5_genomic_prodigal_proteins.faa	NA	249	248	99.20	0.40
GCA_900473975.1_N26_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_900473975.1_N26_genomic_prodigal_proteins.faa	NA	249	248	99.20	0.40
GCA_900473895.1_N32_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_900473895.1_N32_genomic_prodigal_proteins.faa	NA	249	248	99.20	0.40
GCA_007828135.1_ASM782813v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_007828135.1_ASM782813v1_genomic_prodigal_proteins.faa	NA	248	246	98.80	0.80
GCA_900473965.1_UW179A_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_900473965.1_UW179A_genomic_prodigal_proteins.faa	NA	249	246	99.20	1.20
GCA_008807075.1_ASM880707v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_008807075.1_ASM880707v1_genomic_prodigal_proteins.faa	NA	249	242	99.20	2.79
GCA_900474245.1_UW179B_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_900474245.1_UW179B_genomic_prodigal_proteins.faa	NA	245	244	97.61	0.40
GCA_009839805.1_ASM983980v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009839805.1_ASM983980v1_genomic_prodigal_proteins.faa	NA	180	171	71.71	3.59
GCA_009840445.1_ASM984044v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009840445.1_ASM984044v1_genomic_prodigal_proteins.faa	NA	235	231	93.63	1.59
GCA_008386235.1_ASM838623v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_008386235.1_ASM838623v1_genomic_prodigal_proteins.faa	NA	248	247	98.80	0.40
GCA_005577135.1_ASM557713v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_005577135.1_ASM557713v1_genomic_prodigal_proteins.faa	NA	245	243	97.61	0.80
GCA_009839305.1_ASM983930v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009839305.1_ASM983930v1_genomic_prodigal_proteins.faa	NA	200	195	79.68	2.39
GCA_009838425.1_ASM983842v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009838425.1_ASM983842v1_genomic_prodigal_proteins.faa	NA	172	166	68.53	2.39
GCA_009837735.1_ASM983773v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009837735.1_ASM983773v1_genomic_prodigal_proteins.faa	NA	205	198	81.67	2.79
GCA_009837265.1_ASM983726v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009837265.1_ASM983726v1_genomic_prodigal_proteins.faa	NA	226	222	90.04	1.99
GCA_009836155.1_ASM983615v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009836155.1_ASM983615v1_genomic_prodigal_proteins.faa	NA	227	225	90.44	0.80
GCA_009836025.1_ASM983602v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009836025.1_ASM983602v1_genomic_prodigal_proteins.faa	NA	229	227	91.24	0.80
GCA_009846095.1_ASM984609v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009846095.1_ASM984609v1_genomic_prodigal_proteins.faa	NA	224	220	89.24	1.59
GCA_009835965.1_ASM983596v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009835965.1_ASM983596v1_genomic_prodigal_proteins.faa	NA	230	225	91.63	1.99
GCA_009846115.1_ASM984611v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009846115.1_ASM984611v1_genomic_prodigal_proteins.faa	NA	218	212	86.85	2.79
GCA_009845105.1_ASM984510v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009845105.1_ASM984510v1_genomic_prodigal_proteins.faa	NA	198	188	78.88	3.98
GCA_009845825.1_ASM984582v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009845825.1_ASM984582v1_genomic_prodigal_proteins.faa	NA	216	211	86.06	1.99
GCA_009844725.1_ASM984472v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009844725.1_ASM984472v1_genomic_prodigal_proteins.faa	NA	213	206	84.86	3.98
GCA_009844645.1_ASM984464v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009844645.1_ASM984464v1_genomic_prodigal_proteins.faa	NA	222	219	88.45	1.20
GCA_009843385.1_ASM984338v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009843385.1_ASM984338v1_genomic_prodigal_proteins.faa	NA	201	197	80.08	1.59
GCA_009843455.1_ASM984345v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009843455.1_ASM984345v1_genomic_prodigal_proteins.faa	NA	224	219	89.24	1.99
GCA_009842265.1_ASM984226v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009842265.1_ASM984226v1_genomic_prodigal_proteins.faa	NA	232	226	92.43	2.39
GCA_009843485.1_ASM984348v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009843485.1_ASM984348v1_genomic_prodigal_proteins.faa	NA	232	226	92.43	2.79
GCA_009842105.1_ASM984210v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_009842105.1_ASM984210v1_genomic_prodigal_proteins.faa	NA	217	215	86.45	0.80
GCA_011523155.1_ASM1152315v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_011523155.1_ASM1152315v1_genomic_prodigal_proteins.faa	NA	193	179	76.89	5.98
GCA_012103655.1_ASM1210365v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_012103655.1_ASM1210365v1_genomic_prodigal_proteins.faa	NA	244	242	97.21	0.80
GCA_000312205.1_ASM31220v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000312205.1_ASM31220v1_genomic_prodigal_proteins.faa	NA	246	244	98.01	0.80
GCA_000312245.1_ASM31224v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000312245.1_ASM31224v1_genomic_prodigal_proteins.faa	NA	246	244	98.01	1.20
GCA_000312285.1_ASM31228v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000312285.1_ASM31228v1_genomic_prodigal_proteins.faa	NA	246	244	98.01	0.80
GCA_000312185.1_ASM31218v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000312185.1_ASM31218v1_genomic_prodigal_proteins.faa	NA	245	239	97.61	2.39
GCA_000312225.1_ASM31222v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000312225.1_ASM31222v1_genomic_prodigal_proteins.faa	NA	244	236	97.21	3.59
GCA_000312265.1_ASM31226v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000312265.1_ASM31226v1_genomic_prodigal_proteins.faa	NA	247	240	98.41	2.79
GCA_000312165.1_ASM31216v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000312165.1_ASM31216v1_genomic_prodigal_proteins.faa	NA	246	242	98.01	1.59
GCA_000312725.1_ASM31272v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000312725.1_ASM31272v1_genomic_prodigal_proteins.faa	NA	245	244	97.61	0.40
GCA_000010625.1_ASM1062v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000010625.1_ASM1062v1_genomic_prodigal_proteins.faa	NA	246	242	98.01	1.99
GCA_000330925.1_MicAerT1.0_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000330925.1_MicAerT1.0_genomic_prodigal_proteins.faa	NA	246	245	98.01	0.40
GCA_000787675.1_ASM78767v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000787675.1_ASM78767v1_genomic_prodigal_proteins.faa	NA	246	245	98.01	0.40
GCA_000332585.1_MicAerD1.0_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000332585.1_MicAerD1.0_genomic_prodigal_proteins.faa	NA	246	241	98.01	2.39
GCA_000981785.2_ASM98178v2_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000981785.2_ASM98178v2_genomic_prodigal_proteins.faa	NA	245	245	97.61	0.00
GCA_000317265.1_ChlPCC9212_1.0_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000317265.1_ChlPCC9212_1.0_genomic_prodigal_proteins.faa	NA	244	232	97.21	5.18
GCA_000317285.1_ChlPCC6912_1.0_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000317285.1_ChlPCC6912_1.0_genomic_prodigal_proteins.faa	NA	244	232	97.21	5.18
GCA_001704955.2_ASM170495v2_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001704955.2_ASM170495v2_genomic_prodigal_proteins.faa	NA	245	244	97.61	0.40
GCA_001578075.1_ASM157807v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001578075.1_ASM157807v1_genomic_prodigal_proteins.faa	NA	245	243	97.61	0.80
GCA_001725075.1_ASM172507v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001725075.1_ASM172507v1_genomic_prodigal_proteins.faa	NA	245	244	97.61	0.40
GCA_002282945.1_ASM228294v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002282945.1_ASM228294v1_genomic_prodigal_proteins.faa	NA	246	246	98.01	0.00
GCA_001885655.1_ASM188565v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001885655.1_ASM188565v1_genomic_prodigal_proteins.faa	NA	246	244	98.01	1.20
GCA_001895325.1_ASM189532v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001895325.1_ASM189532v1_genomic_prodigal_proteins.faa	NA	246	237	98.01	3.59
GCA_002095975.1_ASM209597v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002095975.1_ASM209597v1_genomic_prodigal_proteins.faa	NA	246	234	98.01	4.78
GCA_000478825.2_ASM47882v2_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000478825.2_ASM47882v2_genomic_prodigal_proteins.faa	NA	246	245	98.01	0.40
GCA_002897275.1_ASM289727v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002897275.1_ASM289727v1_genomic_prodigal_proteins.faa	NA	245	245	97.61	0.00
GCA_002025445.1_KWv02_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002025445.1_KWv02_genomic_prodigal_proteins.faa	NA	243	239	96.81	1.59
GCA_000009725.1_ASM972v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000009725.1_ASM972v1_genomic_prodigal_proteins.faa	NA	246	246	98.01	0.00
GCA_002933835.1_ASM293383v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002933835.1_ASM293383v1_genomic_prodigal_proteins.faa	NA	246	242	98.01	1.59
GCA_000270265.1_ASM27026v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000270265.1_ASM27026v1_genomic_prodigal_proteins.faa	NA	246	246	98.01	0.00
GCA_002897315.1_ASM289731v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002897315.1_ASM289731v1_genomic_prodigal_proteins.faa	NA	246	245	98.01	0.40
GCA_003206555.1_ASM320655v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003206555.1_ASM320655v1_genomic_prodigal_proteins.faa	NA	247	246	98.41	0.40
GCA_003206625.1_ASM320662v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003206625.1_ASM320662v1_genomic_prodigal_proteins.faa	NA	246	244	98.01	0.80
GCA_000284135.1_ASM28413v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000284135.1_ASM28413v1_genomic_prodigal_proteins.faa	NA	246	246	98.01	0.00
GCA_000284215.1_ASM28421v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000284215.1_ASM28421v1_genomic_prodigal_proteins.faa	NA	246	246	98.01	0.00
GCA_000284455.1_ASM28445v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000284455.1_ASM28445v1_genomic_prodigal_proteins.faa	NA	246	246	98.01	0.00
GCA_001318385.1_ASM131838v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001318385.1_ASM131838v1_genomic_prodigal_proteins.faa	NA	246	246	98.01	0.00
GCA_000340785.1_ASM34078v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000340785.1_ASM34078v1_genomic_prodigal_proteins.faa	NA	246	246	98.01	0.00
GCA_003249015.1_ASM324901v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003249015.1_ASM324901v1_genomic_prodigal_proteins.faa	NA	239	232	95.22	2.79
GCA_003249035.1_ASM324903v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003249035.1_ASM324903v1_genomic_prodigal_proteins.faa	NA	228	216	90.84	5.18
GCA_000196515.1_ASM19651v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000196515.1_ASM19651v1_genomic_prodigal_proteins.faa	NA	244	243	97.21	0.80
GCA_000464665.1_NC15_1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000464665.1_NC15_1_genomic_prodigal_proteins.faa	NA	242	238	96.41	1.59
GCA_000464725.1_NC34_1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000464725.1_NC34_1_genomic_prodigal_proteins.faa	NA	242	235	96.41	2.79
GCA_000710505.1_Plagard2.0_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000710505.1_Plagard2.0_genomic_prodigal_proteins.faa	NA	242	238	96.41	1.59
GCA_000464825.1_NC56_3_1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000464825.1_NC56_3_1_genomic_prodigal_proteins.faa	NA	241	234	96.02	2.79
GCA_001593825.1_AFA_UKL13PB_8cells_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001593825.1_AFA_UKL13PB_8cells_genomic_prodigal_proteins.faa	NA	232	226	92.43	2.39
GCA_000521175.1_Aflos454contigs199p_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000521175.1_Aflos454contigs199p_genomic_prodigal_proteins.faa	NA	242	240	96.41	0.80
GCA_000317695.1_ASM31769v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000317695.1_ASM31769v1_genomic_prodigal_proteins.faa	NA	243	239	96.81	1.59
GCA_000011465.1_ASM1146v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000011465.1_ASM1146v1_genomic_prodigal_proteins.faa	NA	241	241	96.02	0.00
GCA_000007925.1_ASM792v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000007925.1_ASM792v1_genomic_prodigal_proteins.faa	NA	238	238	94.82	0.00
GCA_001672095.1_ASM167209v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001672095.1_ASM167209v1_genomic_prodigal_proteins.faa	NA	242	237	96.41	1.99
GCA_000012465.1_ASM1246v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000012465.1_ASM1246v1_genomic_prodigal_proteins.faa	NA	235	233	93.63	0.80
GCA_001672165.1_ASM167216v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001672165.1_ASM167216v1_genomic_prodigal_proteins.faa	NA	242	237	96.41	1.99
GCA_000012645.1_ASM1264v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000012645.1_ASM1264v1_genomic_prodigal_proteins.faa	NA	243	242	96.81	0.40
GCA_000011485.1_ASM1148v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000011485.1_ASM1148v1_genomic_prodigal_proteins.faa	NA	237	236	94.42	0.40
GCA_002367955.1_ASM236795v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002367955.1_ASM236795v1_genomic_prodigal_proteins.faa	NA	243	239	96.81	1.59
GCA_000015645.1_ASM1564v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000015645.1_ASM1564v1_genomic_prodigal_proteins.faa	NA	240	237	95.62	1.20
GCA_000252485.1_ASM25248v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000252485.1_ASM25248v1_genomic_prodigal_proteins.faa	NA	240	234	95.62	2.39
GCA_000014265.1_ASM1426v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000014265.1_ASM1426v1_genomic_prodigal_proteins.faa	NA	248	241	98.80	3.59
GCA_003113895.1_ASM311389v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003113895.1_ASM311389v1_genomic_prodigal_proteins.faa	NA	243	236	96.81	2.79
GCA_002142475.1_ASM214247v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002142475.1_ASM214247v1_genomic_prodigal_proteins.faa	NA	243	238	96.81	1.99
GCA_000015685.1_ASM1568v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000015685.1_ASM1568v1_genomic_prodigal_proteins.faa	NA	235	233	93.63	0.80
GCA_002142495.1_ASM214249v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002142495.1_ASM214249v1_genomic_prodigal_proteins.faa	NA	243	238	96.81	1.99
GCA_000015665.1_ASM1566v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000015665.1_ASM1566v1_genomic_prodigal_proteins.faa	NA	243	241	96.81	0.80
GCA_000015965.1_ASM1596v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000015965.1_ASM1596v1_genomic_prodigal_proteins.faa	NA	240	239	95.62	0.40
GCA_000018585.1_ASM1858v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000018585.1_ASM1858v1_genomic_prodigal_proteins.faa	NA	236	234	94.02	0.80
GCA_000018065.1_ASM1806v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000018065.1_ASM1806v1_genomic_prodigal_proteins.faa	NA	241	240	96.02	0.40
GCA_000353285.1_ASM35328v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000353285.1_ASM35328v1_genomic_prodigal_proteins.faa	NA	242	238	96.41	1.59
GCA_000015705.1_ASM1570v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000015705.1_ASM1570v1_genomic_prodigal_proteins.faa	NA	236	235	94.02	0.40
GCA_002368255.1_ASM236825v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368255.1_ASM236825v1_genomic_prodigal_proteins.faa	NA	243	239	96.81	1.59
GCA_000158595.1_ASM15859v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000158595.1_ASM15859v1_genomic_prodigal_proteins.faa	NA	241	238	96.02	1.20
GCA_000218745.1_HNLC2_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000218745.1_HNLC2_genomic_prodigal_proteins.faa	NA	234	220	93.23	5.98
GCA_000218705.1_HNLC1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000218705.1_HNLC1_genomic_prodigal_proteins.faa	NA	235	224	93.63	4.78
GCA_000759875.1_ASM75987v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000759875.1_ASM75987v1_genomic_prodigal_proteins.faa	NA	241	241	96.02	0.00
GCA_000759855.1_ASM75985v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000759855.1_ASM75985v1_genomic_prodigal_proteins.faa	NA	243	241	96.81	1.20
GCA_000759865.1_ASM75986v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000759865.1_ASM75986v1_genomic_prodigal_proteins.faa	NA	243	240	96.81	1.59
GCA_002368275.1_ASM236827v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368275.1_ASM236827v1_genomic_prodigal_proteins.faa	NA	244	239	97.21	1.99
GCA_000300115.1_Fremyella_diplosiphon-2.0.1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000300115.1_Fremyella_diplosiphon-2.0.1_genomic_prodigal_proteins.faa	NA	243	238	96.81	1.99
GCA_000759885.1_ASM75988v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000759885.1_ASM75988v1_genomic_prodigal_proteins.faa	NA	242	242	96.41	0.00
GCA_000759935.1_ASM75993v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000759935.1_ASM75993v1_genomic_prodigal_proteins.faa	NA	243	240	96.81	1.20
GCA_000759955.1_ASM75995v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000759955.1_ASM75995v1_genomic_prodigal_proteins.faa	NA	243	239	96.81	1.99
GCA_000760015.1_ASM76001v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000760015.1_ASM76001v1_genomic_prodigal_proteins.faa	NA	242	239	96.41	1.20
GCA_000759975.1_ASM75997v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000759975.1_ASM75997v1_genomic_prodigal_proteins.faa	NA	241	240	96.02	0.40
GCA_000760035.1_ASM76003v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000760035.1_ASM76003v1_genomic_prodigal_proteins.faa	NA	243	242	96.81	0.40
GCA_000760075.1_ASM76007v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_000760075.1_ASM76007v1_genomic_prodigal_proteins.faa	NA	241	237	96.02	1.59
