assembly_id	label	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree
GCA_000317555.1_ASM31755v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Chroococcidiopsidaceae_g_Chroogloeocystis_Chroogloeocystis_sp000317555_PCC_7428_#_GCA_000317555.1	NA	245	244	97.61	0.40	235	Yes
GCA_000317575.1_ASM31757v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Xenococcaceae_g_Stanieria_Stanieria_cyanosphaera_PCC_7437_#_GCA_000317575.1	NA	248	245	98.80	1.20	239	Yes
GCA_000317615.1_ASM31761v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Rubidibacteraceae_g_Halothece_Halothece_salina_PCC_8305_#_GCA_000317615.1	NA	244	241	97.21	1.20	234	Yes
GCA_000317635.1_ASM31763v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Rubidibacteraceae_g_Halothece_Halothece_sp000317635_PCC_7418_#_GCA_000317635.1	NA	244	242	97.21	0.80	236	Yes
GCA_000317655.1_ASM31765v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Cyanobacteriaceae_g_Cyanobacterium_Cyanobacterium_stanieri_PCC_7202_#_GCA_000317655.1	NA	246	245	98.01	0.40	238	Yes
GCA_000317675.1_ASM31767v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Cyanobacteriaceae_g_Geminocystis_Geminocystis_aponinum_PCC_10605_#_GCA_000317675.1	NA	247	247	98.41	0.00	241	Yes
GCA_000317695.1_ASM31769v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Anabaena_A_Anabaena_A_cylindrica_PCC_7122_#_GCA_000317695.1	NA	243	239	96.81	1.59	227	Yes
GCA_000330925.1_MicAerT1.0_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_TAIHU98_#_GCA_000330925.1	NA	246	245	98.01	0.40	239	Yes
GCA_000331305.1_ASM33130v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Calothrix_Calothrix_sp000331305_PCC_7103_#_GCA_000331305.1	NA	239	228	95.22	4.38	222	Yes
GCA_000332055.1_ASM33205v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Xenococcaceae_g_Xenococcus_Xenococcus_sp000332055_PCC_7305_#_GCA_000332055.1	NA	247	243	98.41	1.99	232	Yes
GCA_000332075.2_ASM33207v2_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Chroococcidiopsidaceae_g_Aliterella_Aliterella_sp000332075_PCC_7509_#_GCA_000332075.2	NA	243	241	96.81	0.80	232	Yes
GCA_000332095.2_ASM33209v2_genomic_prodigal_proteins	c_Cyanobacteriia_o_Phormidesmiales_f_Phormidesmiaceae_g_PCC-6406_PCC-6406_sp000332095_PCC_6406_#_GCA_000332095.2	NA	243	239	96.81	1.59	225	Yes
GCA_000332135.1_ASM33213v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Anabaena_Anabaena_sp000332135_PCC_7108_#_GCA_000332135.1	NA	243	239	96.81	1.59	229	Yes
GCA_000332155.1_ASM33215v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Kamptonema_Kamptonema_formosum_PCC_6407_#_GCA_000332155.1	NA	242	237	96.41	1.99	230	Yes
GCA_000332175.1_ASM33217v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Pseudanabaenales_f_Pseudanabaenaceae_g_PCC-6802_PCC-6802_sp000332175_PCC_6802_#_GCA_000332175.1	NA	239	231	95.22	3.19	218	Yes
GCA_000332195.1_ASM33219v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Xenococcaceae_g_Pleurocapsa_Pleurocapsa_sp000332195_PCC_7319_#_GCA_000332195.1	NA	248	239	98.80	3.59	229	Yes
GCA_000332215.1_ASM33221v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Pseudanabaenales_f_Pseudanabaenaceae_g_Pseudanabaena_Pseudanabaena_biceps_PCC_7429_#_GCA_000332215.1	NA	235	226	93.63	3.59	214	Yes
GCA_000332235.1_ASM33223v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Cyanobacteriaceae_g_Geminocystis_Geminocystis_herdmanii_PCC_6308_#_GCA_000332235.1	NA	245	243	97.61	0.80	236	Yes
GCA_000332255.1_ASM33225v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Chlorogloeopsis_Chlorogloeopsis_sp000332255_PCC_7702_#_GCA_000332255.1	NA	247	241	98.41	2.39	233	Yes
GCA_000332275.1_ASM33227v1_genomic_prodigal_proteins	Brevicoccus_berkleyi_PCC_7336_#_GCA_000332275.1	NA	241	231	96.02	3.98	219	Yes
GCA_000332295.1_ASM33229v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Fortiea_Fortiea_contorta_PCC_7126_#_GCA_000332295.1	NA	246	242	98.01	1.59	232	Yes
GCA_000332315.1_ASM33231v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Prochlorotrichaceae_g_Prochlorothrix_Prochlorothrix_hollandica_PCC_9006_#_GCA_000332315.1	NA	245	244	97.61	0.80	221	Yes
GCA_000332335.1_ASM33233v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Oscillatoriaceae_g_PCC-10802_PCC-10802_sp000332335_PCC_10802_#_GCA_000332335.1	NA	245	241	97.61	1.59	231	Yes
GCA_000332355.1_ASM33235v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Geitlerinemaceae_g_Geitlerinema_Geitlerinema_sp000332355_PCC_7105_#_GCA_000332355.1	NA	226	217	90.04	4.78	205	Yes
GCA_000332585.1_MicAerD1.0_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_DIANCHI905_#_GCA_000332585.1	NA	246	241	98.01	2.39	234	Yes
GCA_000340785.1_ASM34078v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Synechocystis_s_Synechocystis_sp000284455_#_GCA_000340785.1	NA	246	246	98.01	0.00	239	Yes
GCA_000341585.2_ASM34158v2_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Prochlorotrichaceae_g_Prochlorothrix_Prochlorothrix_hollandica_PCC_9006_=_CALU_1027_Prochlorothrix_hollandica_#_GCA_000341585.2	NA	231	222	92.03	3.59	203	Yes
GCA_000346485.2_ASM34648v2_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Scytonema_Scytonema_hofmannii_PCC_7110_#_GCA_000346485.2	NA	245	228	97.61	6.77	218	Yes
GCA_000350105.1_ASM35010v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Richelia_Richelia_intracellularis_A_HH01_#_GCA_000350105.1	NA	241	239	96.02	0.80	228	Yes
GCA_000350125.1_ASM35012v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Richelia_Richelia_intracellularis_A_HM01_#_GCA_000350125.1	NA	193	174	76.89	9.16	151	Yes
GCA_000353285.1_ASM35328v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Leptolyngbyales_f_Leptolyngbyaceae_g_Leptolyngbya_Leptolyngbya_boryana_PCC_6306_#_GCA_000353285.1	NA	242	238	96.41	1.59	230	Yes
GCA_000380225.1_ASM38022v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Spirulinaceae_g_ESFC-1_ESFC-1_sp000380225_ESFC-1_#_GCA_000380225.1	NA	242	238	96.41	1.59	227	Yes
GCA_000426905.1_Dcir131C_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Dolichospermum_Dolichospermum_circinale_AWQC131C_#_GCA_000426905.1	NA	243	241	96.81	1.20	234	Yes
GCA_000426925.1_Acir310F_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Dolichospermum_Dolichospermum_circinale_AWQC310F_#_GCA_000426925.1	NA	244	243	97.21	0.40	236	Yes
GCA_000447295.1_ASM44729v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Fischerella_Fischerella_sp000447295_PCC_9431_#_GCA_000447295.1	NA	246	237	98.01	3.59	230	Yes
GCA_000464665.1_NC15_1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_15_#_GCA_000464665.1	NA	242	238	96.41	1.59	227	Yes
GCA_000464725.1_NC34_1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_34_#_GCA_000464725.1	NA	242	235	96.41	2.79	226	Yes
GCA_000464745.1_NC405_1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_405_#_GCA_000464745.1	NA	242	237	96.41	1.99	227	Yes
GCA_000464765.1_NC406_1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_406_#_GCA_000464765.1	NA	242	234	96.41	3.19	224	Yes
GCA_000464785.1_NC407_1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_407_#_GCA_000464785.1	NA	240	239	95.62	0.40	229	Yes
GCA_000464805.1_NC540_1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_540_#_GCA_000464805.1	NA	242	238	96.41	1.59	227	Yes
GCA_000464825.1_NC56_3_1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_56/3_#_GCA_000464825.1	NA	241	234	96.02	2.79	225	Yes
GCA_000464845.1_NC98_2_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_98_#_GCA_000464845.1	NA	242	237	96.41	2.39	227	Yes
GCA_000473895.1_KS51_v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Rubidibacteraceae_g_Rubidibacter_Rubidibacter_lacunae_KORDI_51-2_#_GCA_000473895.1	NA	243	242	96.81	0.40	228	Yes
GCA_000478195.2_ASM47819v2_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Lyngbya_Lyngbya_aestuarii_BL_J_#_GCA_000478195.2	NA	244	228	97.21	7.17	217	Yes
GCA_000478825.2_ASM47882v2_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Synechocystis_Synechocystis_sp000478825_PCC_6714_#_GCA_000478825.2	NA	246	245	98.01	0.40	235	Yes
GCA_000482245.1_LepHIscaffolds_genomic_prodigal_proteins	c_Cyanobacteriia_o_Phormidesmiales_f_Phormidesmiaceae_g_PCC-7375_PCC-7375_sp000482245_Heron_Island_J_#_GCA_000482245.1	NA	242	232	96.41	3.98	222	Yes
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins	Limnothrix_sp._NKBG15041c_#_GCA_000485815.1	NA	244	240	97.21	1.59	230	Yes
GCA_000505665.1_ASM50566v1_genomic_prodigal_proteins	Thermosynechococcus_sp._NK55a_#_GCA_000505665.1	NA	247	242	98.41	1.99	230	Yes
GCA_000515235.1_ASM51523v1_genomic_prodigal_proteins	Parasynechococcus_sp._CC9616_#_GCA_000515235.1	NA	245	243	97.61	0.80	236	Yes
GCA_000517105.1_ASM51710v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Fischerella_Fischerella_sp000517105_PCC_9605_#_GCA_000517105.1	NA	244	236	97.21	3.19	228	Yes
GCA_000521175.1_Aflos454contigs199p_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aphanizomenon_A_Aphanizomenon_A_sp001277295_NIES-81_#_GCA_000521175.1	NA	242	240	96.41	0.80	232	Yes
GCA_000582685.1_ASM58268v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Tolypothrix_C_Tolypothrix_C_hofmanni_UTEX_2349_#_GCA_000582685.1	NA	244	235	97.21	3.59	223	Yes
GCA_000586015.1_SynSpo.0_genomic_prodigal_proteins	Synechospongium_sp._SH4_#_GCA_000586015.1	NA	208	200	82.87	3.19	180	Yes
GCA_000613065.1_RintRC_1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Richelia_Richelia_intracellularis_B_RC01_#_GCA_000613065.1	NA	242	233	96.41	4.38	215	Yes
GCA_000633975.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_526B17_Prochlorococcus_A_sp000635495_#_GCA_000633975.1	NA	159	149	63.35	4.78	137	Yes
GCA_000633995.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_526K3_Prochlorococcus_A_sp000635495_#_GCA_000633995.1	NA	160	143	63.75	7.57	119	No
GCA_000634015.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_526N9_Prochlorococcus_A_sp000635495_#_GCA_000634015.1	NA	170	165	67.73	3.19	158	Yes
GCA_000634035.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_527E14_Prochlorococcus_A_sp000635495_#_GCA_000634035.1	NA	151	145	60.16	2.39	131	Yes
GCA_000634055.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_527N11_Prochlorococcus_A_sp000635495_#_GCA_000634055.1	NA	226	215	90.04	4.78	203	Yes
GCA_000634075.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_528J14_Prochlorococcus_A_sp000635495_#_GCA_000634075.1	NA	186	180	74.10	2.39	163	Yes
GCA_000634095.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_528J8_Prochlorococcus_A_sp000634515_#_GCA_000634095.1	NA	215	213	85.66	0.80	200	Yes
GCA_000634115.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_528O2_Prochlorococcus_A_sp000634115_#_GCA_000634115.1	NA	208	205	82.87	1.20	195	Yes
GCA_000634155.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_529C4_Prochlorococcus_A_sp000635495_#_GCA_000634155.1	NA	239	233	95.22	2.39	223	Yes
GCA_000634175.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_529D18_Prochlorococcus_A_sp000634215_#_GCA_000634175.1	NA	222	218	88.45	1.59	211	Yes
GCA_000634195.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_495D8_Prochlorococcus_A_sp000634195_#_GCA_000634195.1	NA	201	195	80.08	2.79	188	Yes
GCA_000634215.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_495L20_Prochlorococcus_A_sp000634215_#_GCA_000634215.1	NA	230	227	91.63	1.20	219	Yes
GCA_000634235.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_495N16_Prochlorococcus_A_sp000635495_#_GCA_000634235.1	NA	221	214	88.05	3.19	203	Yes
GCA_000634255.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_496A2_Prochlorococcus_A_sp000634215_#_GCA_000634255.1	NA	227	221	90.44	2.79	206	Yes
GCA_000634275.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_497J18_Prochlorococcus_A_sp000634215_#_GCA_000634275.1	NA	202	194	80.48	5.18	174	Yes
GCA_000634295.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_498A3_Prochlorococcus_A_sp001989455_#_GCA_000634295.1	NA	231	224	92.03	2.79	210	Yes
GCA_000634335.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_498N4_Prochlorococcus_A_sp000634215_#_GCA_000634335.1	NA	216	211	86.06	2.79	206	Yes
GCA_000634355.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_498N8_Prochlorococcus_A_sp000635495_#_GCA_000634355.1	NA	149	143	59.36	2.39	117	No
GCA_000634375.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB245a_518A17_Prochlorococcus_A_sp000634215_#_GCA_000634375.1	NA	233	226	92.83	3.19	216	Yes
GCA_000634415.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB245a_519A13_Prochlorococcus_A_sp000634415_#_GCA_000634415.1	NA	173	166	68.92	3.59	154	Yes
GCA_000634455.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB245a_519O21_Prochlorococcus_A_sp001989455_#_GCA_000634455.1	NA	205	201	81.67	2.39	194	Yes
GCA_000634475.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB245a_520B18_Prochlorococcus_A_sp000635495_#_GCA_000634475.1	NA	217	207	86.45	4.78	197	Yes
GCA_000634495.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB245a_520D2_Prochlorococcus_A_sp000635495_#_GCA_000634495.1	NA	147	138	58.57	3.98	125	No
GCA_000634515.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB245a_520K10_Prochlorococcus_A_sp000634515_#_GCA_000634515.1	NA	223	215	88.84	3.59	207	Yes
GCA_000634555.2_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB245a_521A19_Prochlorococcus_A_sp000635495_#_GCA_000634555.2	NA	180	173	71.71	3.19	160	Yes
GCA_000634595.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB245a_521O23_Prochlorococcus_A_sp000635495_#_GCA_000634595.1	NA	168	159	66.93	3.59	135	Yes
GCA_000634635.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_526B22_Prochlorococcus_A_sp000635495_#_GCA_000634635.1	NA	145	137	57.77	4.38	116	No
GCA_000634695.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_527L15_Prochlorococcus_A_sp000635495_#_GCA_000634695.1	NA	184	172	73.31	4.78	154	Yes
GCA_000634715.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_528K19_Prochlorococcus_A_sp000635495_#_GCA_000634715.1	NA	220	205	87.65	7.97	192	Yes
GCA_000634735.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_528N17_Prochlorococcus_A_sp000634735_#_GCA_000634735.1	NA	223	218	88.84	1.99	207	Yes
GCA_000634755.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_528N20_Prochlorococcus_A_sp000635495_#_GCA_000634755.1	NA	182	173	72.51	3.98	161	Yes
GCA_000634775.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_528N8_Prochlorococcus_A_sp000635495_#_GCA_000634775.1	NA	201	192	80.08	3.98	175	Yes
GCA_000634795.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB241_529J15_Prochlorococcus_A_sp000634215_#_GCA_000634795.1	NA	231	227	92.03	1.59	217	Yes
GCA_000634815.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_495G23_Prochlorococcus_A_sp000635495_#_GCA_000634815.1	NA	208	197	82.87	6.37	177	Yes
GCA_000634855.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_495N4_Prochlorococcus_A_sp000635495_#_GCA_000634855.1	NA	176	162	70.12	6.77	140	Yes
GCA_000634875.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_495P20_Prochlorococcus_A_sp000635495_#_GCA_000634875.1	NA	163	158	64.94	1.99	150	Yes
GCA_000634895.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_496E10_Prochlorococcus_A_sp000635495_#_GCA_000634895.1	NA	162	154	64.54	3.98	135	Yes
GCA_000634915.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_496G15_Prochlorococcus_A_sp000635495_#_GCA_000634915.1	NA	203	191	80.88	5.58	179	Yes
GCA_000634935.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_497I20_Prochlorococcus_A_sp000635495_#_GCA_000634935.1	NA	167	163	66.53	1.59	155	Yes
GCA_000634975.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_498B22_Prochlorococcus_A_sp000635495_#_GCA_000634975.1	NA	220	216	87.65	1.99	210	Yes
GCA_000634995.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_498C16_Prochlorococcus_A_sp000635495_#_GCA_000634995.1	NA	215	210	85.66	1.99	192	Yes
GCA_000635015.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_498I20_Prochlorococcus_A_sp000635015_#_GCA_000635015.1	NA	233	229	92.83	1.99	219	Yes
GCA_000635035.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB243_498L10_Prochlorococcus_A_sp000635495_#_GCA_000635035.1	NA	195	189	77.69	2.39	171	Yes
GCA_000635055.1_De_novo_assembly_of_single-cell_genomes_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._scB245a_518A6_Prochlorococcus_A_sp000634215_#_GCA_000635055.1	NA	216	211	86.06	1.99	199	Yes
